,over,score,batsmen,bowler,comment
189,5.2,0, Sanju Samson,Josh Hazlewood ,"Good length ball, pitching on off stump, Sanju Samson plays a defensive forward push, no run"
190,4.6,4, Jos Buttler,Shahbaz Ahmed ,"Short of good length ball, pitching outside off stump, Jos Buttler slaps this ball to the deep mid-wicket boundary and finishes the over with a four!"
191,4.5,6, Jos Buttler, Shahbaz Ahmed ,"Full length ball, pitching outside off stump, Jos Buttler gets low and launches the ball to long-on fence!"
192,4.4,0, Jos Buttler,Shahbaz Ahmed ,"Good length ball, pitching on off stump, Jos Buttler plays a defensive back foot push, no run"
193,4.3,6, Jos Buttler,Shahbaz Ahmed ,"Good length ball, pitching on off stump, Jos Buttler clears his front leg and smashes this ball over long-on!"
194,4.2,1, Yashasvi Jaiswal,Shahbaz Ahmed ,"Good length ball, pitching on leg stump, Yashasvi Jaiswal plays a defensive forward push for a single"
195,4.1,2, Yashasvi Jaiswal,Shahbaz Ahmed ,"Good length ball, pitching outside off stump, Yashasvi Jaiswal plays a slog sweep for 2 runs"
196,3.6,0, Jos Buttler,Glenn Maxwell ,"Short of good length ball, pitching outside off stump, Jos Buttler plays a defensive back foot push, no run"
197,3.5,0, Jos Buttler,Glenn Maxwell ,"Good length ball, pitching outside off stump, Jos Buttler uncomfortably plays a defensive forward push, no run"
198,3.4,2, Jos Buttler,Glenn Maxwell ,"Short of good length ball, pitching outside off stump, Jos Buttler plays an aggressive on drive off the back foot for 2 runs"
199,3.3,2, Jos Buttler,Glenn Maxwell ,"Short of good length ball, pitching outside off stump, Jos Buttler plays an aggressive lofted off drive on the front foot for 2 runs"
200,3.2,1, Yashasvi Jaiswal,Glenn Maxwell ,"Good length ball, pitching outside off stump, Yashasvi Jaiswal steps down and plays an aggressive off drive for a single"
201,3.1,0, Yashasvi Jaiswal,Glenn Maxwell ,"Good length ball, pitching outside off stump, Yashasvi Jaiswal plays an aggressive cut shot, straight to the fielder"
202,2.6,6, Jos Buttler, Mohammed Siraj ,"Full length ball, pitching on leg stump, Jos Buttler muscles the ball and deposits it into the square leg stands!"
203,2.5,4, Jos Buttler, Mohammed Siraj ,"Full length ball, pitching outside off stump, Cross seam delivery and Jos Buttler swings the bat hard! The ball goes to the fine leg boundary from the inside edge!"
204,2.4,4, Jos Buttler,Mohammed Siraj ,"Good length ball, pitching outside off stump, Jos Buttler crashes this ball over covers and gets a four!"
205,2.3,0, Jos Buttler,Mohammed Siraj ,"Short of good length ball, pitching outside off stump, Jos Buttler plays a defensive shot on back foot, no run"
206,2.2,1, Yashasvi Jaiswal,Mohammed Siraj ,"Good length ball, pitching on off stump, Yashasvi Jaiswal plays an aggressive cover drive on the front foot for a single"
207,2.1,0, Yashasvi Jaiswal,Mohammed Siraj ,"Good length ball, pitching on leg stump, Yashasvi Jaiswal plays a defensive back foot push and is beaten"
208,1.5,2, Jos Buttler,Josh Hazlewood ,"Good length ball, pitching outside off stump, Jos Buttler uncomfortably plays an aggressive on drive on the front foot for 2 runs"
209,1.4,0, Jos Buttler,Josh Hazlewood ,"Good length ball, pitching outside off stump, Jos Buttler offers no shot"
210,1.3,0, Jos Buttler,Josh Hazlewood ,"Good length ball, pitching on off stump, Jos Buttler plays a defensive forward push, no run"
211,1.2,4, Jos Buttler,Josh Hazlewood ,"Good length ball, pitching outside off stump, Jos Buttler creams this ball crisply towards cover-point and finds the ropes!"
212,1.1,0, Jos Buttler,Josh Hazlewood ,"Good length ball, pitching on off stump, Jos Buttler plays a forward defensive shot, no run"
213,0.6,6, Yashasvi Jaiswal, Mohammed Siraj ,"Short of good length ball, pitching outside leg stump, Yashasvi Jaiswal gets the ball to his hips and he hoicks this one to deep mid-wicket ropes! "
214,0.5,0, Yashasvi Jaiswal,Mohammed Siraj ,"Good length ball, pitching on off stump, Yashasvi Jaiswal plays an aggressive cover drive on the front foot, straight to the fielder"
215,0.4,4, Yashasvi Jaiswal, Mohammed Siraj ,"Good length ball, pitching outside leg stump, Yashasvi Jaiswal puts his foot forward and drives this past the mid-wicket fielder!"
216,0.3,6, Yashasvi Jaiswal, Mohammed Siraj ,"Short of good length ball, pitching outside leg stump, Yashasvi Jaiswal heaves this ball over backward square leg for a maximum!"
217,0.2,0, Yashasvi Jaiswal,Mohammed Siraj ,"Short of good length ball, pitching on leg stump, Yashasvi Jaiswal plays a defensive back foot push, no run"
218,19.6,0, Evin Lewis, Harshal Patel ,"Good length ball, pitching outside off stump, Evin Lewis plays an aggressive lofted on drive on the front foot and is beaten"
219,19.5,0, Evin Lewis,Harshal Patel ,"Good length ball, pitching outside off stump, Evin Lewis plays an aggressive lofted on drive on the front foot and is beaten"
220,19.3,6, Dushmantha Chameera, Harshal Patel ,"Short of good length ball, pitching outside off stump, Dushmantha Chameera stands tall and stonks this ball in to the stands of deep mid-wicket!"
221,19.2,0, Dushmantha Chameera,Harshal Patel ,"Short length ball, pitching outside off stump, Dushmantha Chameera plays an aggressive pull shot on the front foot, straight to the fielder"
222,19.2,1, Dushmantha Chameera,Harshal Patel ,"Short of good length ball, pitching wide outside off stump, Dushmantha Chameera offers no shot, 1 wide(s) gets added to the extras"
223,19.1,1, Evin Lewis, Harshal Patel ,"Full length ball, pitching outside off stump, Evin Lewis plays an aggressive cover drive on the front foot for a single"
224,18.6,4, Dushmantha Chameera, Josh Hazlewood ,"Full length ball, pitching on off stump, Dushmantha Chameera rams this ball straight down the ground!"
225,18.5,W, Krunal Pandya, Josh Hazlewood ,"Full toss ball, on middle stump, Krunal Pandya nudges this ball straight to the bowler and he takes the catch! WICKET!! Krunal Pandya c&b Josh Hazlewood (Lucknow Super Giants 180 Runs for 6 wickets)"
226,18.4,W, K L Rahul, Hazlewood ,"Full toss ball, outside off stump, K L Rahul moves across and scoops this ball to the short fine leg fielder and he takes the catch! WICKET!! K L Rahul c Shahbaz Ahmed b Josh Hazlewood (Lucknow Super Giants 180 Runs for 5 wickets)"
227,18.3,1, Evin Lewis,Josh Hazlewood ,"Good length ball, pitching on off stump, Evin Lewis plays an aggressive lofted on drive on the front foot, 1 bye(s) gets added to the extras and is beaten"
228,18.3,1, Evin Lewis,Josh Hazlewood ,"Yorker ball, pitching outside leg stump, Evin Lewis offers no shot, 1 wide(s) gets added to the extras"
229,18.3,1, Evin Lewis,Josh Hazlewood ,"Full toss ball, outside leg stump, Evin Lewis leg glances it, 1 wide(s) gets added to the extras"
230,18.2,1, K L Rahul,Josh Hazlewood ,"Full toss ball, outside off stump, K L Rahul plays an aggressive on drive on the front foot for a single"
231,18.2,1, K L Rahul,Josh Hazlewood ,"Yorker ball, pitching outside off stump, K L Rahul offers no shot, 1 wide(s) gets added to the extras"
232,18.1,0, K L Rahul,Josh Hazlewood ,"Full length ball, pitching outside off stump, K L Rahul offers no shot"
233,17.6,0, Evin Lewis, Harshal Patel ,"Good length ball, pitching on off stump, Evin Lewis misses the slog!"
234,17.5,1, K L Rahul,Harshal Patel ,"Short of good length ball, pitching outside off stump, K L Rahul plays an aggressive pull shot on the back foot for a single"
235,17.4,1, Evin Lewis,Harshal Patel ,"Full toss ball, outside off stump, Evin Lewis plays an aggressive cover drive on the front foot for a single"
236,17.2,0, Marcus Stoinis,Harshal Patel ,"Short length ball, pitching outside off stump, Marcus Stoinis offers no shot"
237,17.1,0, Marcus Stoinis,Harshal Patel ,"Short of good length ball, pitching outside off stump, Marcus Stoinis plays an aggressive pull shot on the front foot and is beaten"
238,17.1,5, Marcus Stoinis, Harshal Patel ,"Good length ball, pitching outside off stump, Marcus Stoinis offers no shot, DK mifields the ball and it goes for 5 wide(s)!"
239,17.1,1, Marcus Stoinis,Harshal Patel ,"Full toss ball, wide outside off stump, Marcus Stoinis offers no shot, 1 wide(s) gets added to the extras"
240,16.6,1, Marcus Stoinis,Wanindu Hasaranga ,"Good length ball, pitching outside off stump, Marcus Stoinis plays an aggressive lofted off drive on the front foot for a single"
241,16.5,1, K L Rahul,Wanindu Hasaranga ,"Short of good length ball, pitching on off stump, K L Rahul plays an aggressive on drive off the back foot for a single"
242,16.4,4, K L Rahul, Wanindu Hasaranga ,"Good length ball, pitching outside off stump, K L Rahul again moves and sweeps this neat and clean to the same area!"
243,16.3,6, K L Rahul,Wanindu Hasaranga ,"Good length ball, pitching outside off stump, K L Rahul moves early to his left early and sweeps this high and over fine leg!"
244,16.2,1, Marcus Stoinis,Wanindu Hasaranga ,"Good length ball, pitching outside off stump, Marcus Stoinis plays a slog sweep for a single"
245,16.1,1, K L Rahul,Wanindu Hasaranga ,"Good length ball, pitching outside off stump, K L Rahul steps down and plays an aggressive on drive for a single"
246,15.6,0, Marcus Stoinis,Mohammed Siraj ,"Yorker ball, pitching outside off stump, Marcus Stoinis plays an aggressive off drive on the front foot and is beaten"
247,15.6,1, Marcus Stoinis,Mohammed Siraj ,"Good length ball, pitching outside off stump, Marcus Stoinis offers no shot, 1 wide(s) gets added to the extras"
248,15.5,1, K L Rahul,Mohammed Siraj ,"Short of good length ball, pitching outside off stump, K L Rahul plays a defensive back foot push for a single"
249,15.4,6, K L Rahul, Mohammed Siraj ,"Short of good length ball, pitching outside off stump, K L Rahul clears his front foot and smashes this down the ground!"
250,15.3,0, K L Rahul,Mohammed Siraj ,"Short of good length ball, pitching outside off stump, K L Rahul offers no shot"
251,15.2,1, Marcus Stoinis,Mohammed Siraj ,"Full length ball, pitching outside off stump, Marcus Stoinis uncomfortably plays an aggressive off drive on the front foot for a single"
252,15.1,1, K L Rahul,Mohammed Siraj ,"Short of good length ball, pitching outside off stump, K L Rahul plays an aggressive lofted on drive on the front foot for a single"
253,14.6,6, Marcus Stoinis, Wanindu Hasaranga ,"Full length ball, pitching outside off stump, Marcus Stoinis just needs a ball to settle as he clubs the ball over long-on!"
254,14.5,0, Marcus Stoinis,Wanindu Hasaranga ,"Short of good length ball, pitching outside off stump, Marcus Stoinis uncomfortably plays an aggressive on drive off the back foot, no run"
255,14.3,6, Deepak Hooda, Wanindu Hasaranga ,"Good length ball, pitching on middle stump, Deepak Hooda gets to the pitch of the ball and rockets the ball 98m into long-on!"
256,14.2,0, Deepak Hooda,Wanindu Hasaranga ,"Good length ball, pitching outside off stump, Deepak Hooda plays an aggressive lofted on drive on the front foot and is beaten"
257,14.1,6, Deepak Hooda,Wanindu Hasaranga ,"Full length ball, pitching on middle stump, Deepak Hooda sits on his knee and hammers this ball beautifully!"
258,13.6,1, Deepak Hooda,Josh Hazlewood ,"Full toss ball, on leg stump, Deepak Hooda plays an aggressive lofted cover drive on the front foot for a single"
259,13.5,6, Deepak Hooda, Josh Hazlewood ,"Good length ball, pitching outside off stump, Deepak Hooda slaps this ball straight towards long-on and clears the ropes!"
260,13.4,1, K L Rahul,Josh Hazlewood ,"Short of good length ball, pitching outside off stump, K L Rahul plays an aggressive pull shot on the back foot for a single"
261,13.3,0, K L Rahul,Josh Hazlewood ,"Short of good length ball, pitching outside off stump, K L Rahul plays an aggressive cut shot and is beaten"
262,13.2,2, K L Rahul,Josh Hazlewood ,"Short of good length ball, pitching outside off stump, K L Rahul plays a defensive back foot push for 2 runs"
263,13.1,6, K L Rahul, Josh Hazlewood ,"Short of good length ball, pitching outside off stump, K L Rahul puts his foot forward and crashes this ball over deep mid-wicket!"
264,12.6,1, K L Rahul,Shahbaz Ahmed ,"Short of good length ball, pitching outside off stump, K L Rahul plays an aggressive cut shot for a single"
265,12.5,1, Deepak Hooda,Shahbaz Ahmed ,"Full length ball, pitching outside leg stump, Deepak Hooda uncomfortably plays an aggressive lofted on drive on the front foot for a single"
266,12.4,2, Deepak Hooda,Shahbaz Ahmed ,"Short of good length ball, pitching outside off stump, Deepak Hooda plays an aggressive lofted cover drive on the front foot for 2 runs"
267,12.3,1, K L Rahul,Shahbaz Ahmed ,"Good length ball, pitching outside off stump, K L Rahul steps down and plays an aggressive cover drive for a single"
268,12.2,1, Deepak Hooda,Shahbaz Ahmed ,"Short of good length ball, pitching on off stump, Deepak Hooda plays an aggressive cover drive on the back foot for a single"
269,12.1,1, K L Rahul,Shahbaz Ahmed ,"Short of good length ball, pitching outside off stump, K L Rahul plays an aggressive cover drive on the back foot for a single"
270,11.6,1, K L Rahul,Harshal Patel ,"Short of good length ball, pitching outside off stump, K L Rahul plays an aggressive on drive off the back foot for a single"
271,11.5,0, K L Rahul,Harshal Patel ,"Short length ball, pitching outside off stump, K L Rahul offers no shot"
272,11.4,1, Deepak Hooda,Harshal Patel ,"Short of good length ball, pitching outside off stump, Deepak Hooda plays an aggressive off drive on the back foot for a single"
273,11.3,1, K L Rahul,Harshal Patel ,"Short of good length ball, pitching outside off stump, K L Rahul plays an aggressive pull shot on the back foot for a single"
274,11.2,0, K L Rahul,Harshal Patel ,"Short of good length ball, pitching outside off stump, K L Rahul uncomfortably plays an aggressive pull shot on the back foot, no run"
275,11.1,1, Deepak Hooda,Harshal Patel ,"Short of good length ball, pitching outside off stump, Deepak Hooda plays an aggressive pull shot on the back foot, 1 leg bye(s) gets added to the extras"
276,10.6,1, Deepak Hooda,Shahbaz Ahmed ,"Good length ball, pitching outside off stump, Deepak Hooda plays a slog sweep for a single"
277,10.6,1, Deepak Hooda,Shahbaz Ahmed ,"Good length ball, pitching outside off stump, Deepak Hooda offers no shot, 1 wide(s) gets added to the extras"
278,10.5,0, Deepak Hooda,Shahbaz Ahmed ,"Good length ball, pitching outside off stump, Deepak Hooda plays an aggressive cover drive on the front foot and is beaten"
